tree,sentence,sentence_translated,t1,t2,section,positive,neutral,negative
(S (S (CS comme) (VN (CLS je) (ADV n') (V avais) (ADV jamais) (VPP dessiné)) (NP (DET un) (NC mouton))) (VN (CLS je) (V refis)) (PP (P pour) (NP (PRO lui) (Srel (NP (DET l') (PRO un) (PP (P des) (NP (DET deux) (ADJ seuls) (NC dessins)))) (NP (PROREL dont)) (VN (CLS j') (V étais)) (AP (ADJ capable)))))), comme je n avais jamais dessiné un mouton je refis pour lui rel l un des deux seuls dessins dont j étais capable, as I had never drawn a sheep I redid for him rel one of the only two drawings of which I was capable,355.57,361.88,0.0,0.2883061468601227,0.650431215763092,0.061262667179107666
(S (NP (PRO celui) (PP (P de) (NP (DET le) (NC boa) (AP (ADJ fermé)))))),celui de le boa fermé,that of the closed boa,362.96,363.84,0.0,0.07359335571527481,0.8154736161231995,0.11093302071094513
(S (COORD (CC et) (Sint (VN (CLS je) (V fus) (VPP stupéfait)) (VPinf (P d') (VN (VINF entendre)) (NP (DET le) (ADJ petit) (NC bonhomme)) (VPinf (VN (CLO me) (VINF répondre)) (MWADV (ADV non) (ADV non))))) (VN (CLS je) (ADV ne) (V veux)) (ADV pas) (PP (P d') (NP (DET un) (NC éléphant) (PP (P dans) (NP (DET un) (NC boa))))))),et int je fus stupéfait inf d entendre le petit bonhomme inf me répondre non non je ne veux pas d un éléphant dans un boa,and int I was stunned inf to hear the little man inf answer me no no I don't want an elephant in a boa,364.86,372.28,0.0,0.012460846453905106,0.166547030210495,0.8209920525550842
(S (NP (DET un) (NC boa)) (VN (CLS c') (V est)) (AP (ADV très) (ADJ dangereux)) (COORD (CC et) (Sint (NP (DET un) (NC éléphant)) (VN (CLS c') (V est)) (AP (ADV très) (ADJ encombrant))))),un boa c est très dangereux et int un éléphant c est très encombrant,a boa is very dangerous and an elephant is very cumbersome,372.97,375.79,0.0,0.008757526986300945,0.10274304449558258,0.88849937915802
(S (PP (P chez) (NP (PRO moi))) (VN (CLS c') (V est)) (MWADV (ADV tout) (ADJ petit))),chez moi c est tout petit,my place is tight,376.48,377.52,0.0,0.06730175763368607,0.5395752787590027,0.39312294125556946
(S (VN (CLS j') (MWV (V ai) (N besoin))) (PP (P d') (NP (DET un) (NC mouton)))),j ai besoin d un mouton,I need a sheep,378.03,379.13,0.0,0.17733882367610931,0.6568682789802551,0.16579291224479675
(S (VN (V dessine)) (NP (PRO moi)) (NP (DET un) (NC mouton))),dessine moi un mouton,draw me a sheep,380.0,380.69,0.0,0.11784417182207108,0.7317718267440796,0.15038399398326874
(S (ADV alors) (VN (CLS j') (V ai) (VPP dessiné))),alors j ai dessiné,so I drew,382.1,382.85,0.0,0.21297655999660492,0.7567480206489563,0.030275389552116394
(S (VN (CLS il) (V regarda)) (AP (ADJ attentivement) (COORD (CC puis) (ADV non))) (Sint (NP (PRO celui) (ADV là)) (VN (V est)) (AP (ADV très) (ADJ malade)))),il regarda attentivement puis non int celui là est très malade,he looked carefully then no int this one is very ill,383.75,388.35,0.0,0.019994085654616356,0.20509018003940582,0.7749156951904297
(S (VN (V fais)) (PP (P en) (NP (DET un) (PRO autre)))),fais en un autre,Do another one,388.85,389.43,0.0,0.16913650929927826,0.7357812523841858,0.09508230537176132
(S (VN (CLS je) (V dessinai))),je dessinai,I drew,390.36,391.02,0.0,0.2625094950199127,0.6996952891349792,0.03779525309801102
(S (Srel (NP (DET mon) (NC ami)) (VN (V sourit)) (ADV gentiment) (PP (P avec) (NP (NC indulgence))))),mon ami sourit gentiment avec indulgence,my friend smiles kindly with indulgence,391.97,394.5,0.0,0.906775176525116,0.08419732749462128,0.009027550928294659
(S (VN (CLS tu) (V vois)) (ADV bien) (Sint (VN (CLS ce) (ADV n') (V est)) (ADV pas) (NP (DET un) (NC mouton)))),tu vois bien int ce n est pas un mouton,you see clearly int it is not a sheep,395.17,397.06,0.0,0.17875248193740845,0.722253143787384,0.09899434447288513
(S (VN (CLS c') (V est)) (NP (DET un) (NC bélier))),c est un bélier,it's a ram,397.16,398.03,0.0,0.08991760015487671,0.7861836552619934,0.1238986998796463
(S (VN (CLS il) (V a)) (NP (DET des) (NC cornes))),il a des cornes,he has horns,398.29,399.18,0.0,0.17878714203834534,0.7628813982009888,0.058331433683633804
(S (VN (CLS je) (V refis)) (ADV donc) (ADV encore) (NP (DET mon) (NC dessin))),je refis donc encore mon dessin,so I redid my drawing yet,400.51,402.36,0.0,0.10150445997714996,0.8617679476737976,0.03672758862376213
(S (COORD (CC mais) (VN (CLS il) (V fut) (VPP refusé)) (PP (P comme) (NP (DET les) (NC précédents))))),mais il fut refusé comme les précédents,but it was refused like the previous ones,403.2,405.36,0.0,0.020040804520249367,0.4593527615070343,0.5206064581871033
(S (NP (PRO celui) (ADV là)) (VN (V est)) (AP (ADV trop) (ADJ vieux))),celui là est trop vieux,this one is too old,406.61,407.52,0.0,0.03406384587287903,0.4444115161895752,0.5215246677398682
(S (VN (CLS je) (V veux)) (NP (DET un) (NC mouton) (Srel (NP (PROREL qui)) (VN (VS vive)) (ADV longtemps)))),je veux un mouton rel qui vive longtemps,I want a real sheep that lives a long time,407.97,409.71,0.0,0.24357254803180695,0.5570724010467529,0.19935500621795654
(S (ADV alors) (NP (NC faute) (PP (P de) (NP (NC patience))) (S (CS comme) (VN (CLS j') (V avais)) (NP (NC hâte) (VPinf (P de) (VN (VINF commencer)) (NP (DET le) (NC démontage) (PP (P de) (NP (DET mon) (NC moteur)))))))) (VN (CLS je) (V griffonnai)) (NP (DET ce) (NC dessin) (MWADV (ADV ci))) (COORD (CC et) (VN (CLS je) (V lançai)))),alors faute de patience  comme j avais hâte inf de commencer le démontage de mon moteur je griffonnai ce dessin ci et je lançai,so due to lack of patience as I was in a hurry to start dismantling my engine I scribbled this drawing and launched,410.97,419.7,0.0,0.044513117522001266,0.4338671565055847,0.5216197371482849
(S (NP (PRO ça)) (VN (CLS c') (V est)) (NP (DET la) (NC caisse))),ça c est la caisse,that's the cash register,420.43,421.36,0.0,0.07870623469352722,0.8630852699279785,0.05820849910378456
(S (NP (DET le) (NC mouton) (S (CS que) (VN (CLS tu) (V veux)))) (VN (V est)) (AdP (MWADV (ADV dedans)))),le mouton  que tu veux est d dedans,the  sheep you want is inside,421.72,423.28,0.0,0.023992128670215607,0.419906884431839,0.5561009645462036
(S (COORD (CC mais) (VN (CLS je) (V fus) (ADV bien) (VPP surpris)) (VPinf (P de) (VN (VINF voir)) (VPinf (VN (CLR s') (VINF illuminer)) (NP (DET le) (NC visage) (PP (P de) (NP (DET mon) (ADJ jeune) (NC juge)))))))),mais je fus bien surpris inf de voir inf s illuminer le visage de mon jeune juge,but I was very surprised to see the face of my young judge light up,424.56,428.47,0.0,0.18243607878684998,0.5397543907165527,0.2778094708919525
(S (VN (CLS c') (V est)) (NP (PRO tout)) (Sint (VN (V a) (VPP fait)) (PP (P comme) (NP (PRO ça) (S (CS que) (VN (CLS je) (CLO le) (V voulais))))))),c est tout int a fait comme ça  que je le voulais,it's all int did it like that  that I wanted it,429.15,431.2,0.0,0.15937002003192902,0.729931116104126,0.11069891601800919
(S (VN (V crois) (CLS tu)) (S (MWC (DET qu') (DET il)) (NP (NC faille) (PP (MWADV (ADV beaucoup) (P d')))) (VN (V herbe)) (PP (P à) (NP (DET ce) (NC mouton))))),crois tu  qu il faille beaucoup d herbe à ce mouton,Do you think this sheep needs a lot of grass?,431.95,433.63,0.0,0.02973785623908043,0.4781321883201599,0.4921298921108246
(S (AdP (MWADV (ADV pourquoi)))),pourquoi,why,434.92,434.92,0.0,0.22982586920261383,0.5402495861053467,0.22992457449436188
(S (S (MWC (C parce) (C que)) (PP (P chez) (NP (PRO moi))) (VN (CLS c') (V est)) (NP (DET tout) (ADJ petit)))), parce que chez moi c est tout petit, because at home it’s very small,435.94,437.27,0.0,0.20676690340042114,0.7054092884063721,0.08782380819320679
(S (NP (PRO ça)) (VN (V suffira) (ADV sûrement))),ça suffira sûrement,surely that will suffice,438.17,439.13,0.0,0.6142756342887878,0.354724645614624,0.03099978156387806
(S (VN (CLS je) (CLR t') (V ai) (VPP donné)) (NP (DET un) (ADJ tout) (ADJ petit) (NC mouton))),je t ai donné un tout petit mouton,I gave you a little sheep,439.57,440.9,0.0,0.08276413381099701,0.634507954120636,0.2827278971672058
(S (VN (CLS il) (V pencha)) (NP (DET la) (NC tête)) (PP (P vers) (NP (DET le) (NC dessin)))),il pencha la tête vers le dessin,he tilted his head towards the drawing,441.98,443.44,0.0,0.0984669104218483,0.8645797967910767,0.036953214555978775
(S (AdP (ADV pas) (AP (ADV si) (ADJ petit)) (S (CS que) (NP (PRO ça))))),pas si petit  que ça,not that little ,444.53,445.43,0.0,0.1328674554824829,0.7548552751541138,0.11227720230817795
(S (NP (NPP tiens))),tiens,hold,446.4,446.4,0.0,0.23504090309143066,0.6904682517051697,0.07449086010456085
(S (VN (CLS il) (CLR s') (V est) (VPP endormi))),il s est endormi,he fell asleep,446.93,447.55,0.0,0.10131750255823135,0.8263600468635559,0.07232245802879333
(S (COORD (CC et) (VN (CLS c') (V est)) (S (MWC (ADV ainsi) (C que)) (VN (CLS je) (V fis)) (NP (DET la) (NC connaissance) (PP (P de) (NP (DET le) (ADJ petit) (NC prince))))))),et c est  ainsi que je fis la connaissance de le petit prince,and this is how I met the little prince,448.8908855299011,452.02,0.0,0.32543447613716125,0.6625351905822754,0.012030324898660183
(S (VN (CLS il) (CLO me) (V fallut)) (ADV longtemps) (VPinf (P pour) (VN (VINF comprendre)) (PP (P d') (NP (PROREL où)))) (Sint (VN (CLS il) (V venait)))),il me fallut longtemps inf pour comprendre d où int il venait,it took me a long time to understand where int came from,455.231177618416,458.1,0.0,0.017337044700980186,0.3519032597541809,0.6307597160339355
(S (NP (DET le) (ADJ petit) (NC prince) (Srel (NP (PROREL qui)) (VN (CLO me) (V posait)) (NP (ADV beaucoup) (P de) (NC questions)))) (VN (ADV ne) (V semblait) (ADV jamais)) (VPinf (VN (VINF entendre)) (NP (DET les) (NC miennes)))),le petit prince rel qui me posait beaucoup de questions ne semblait jamais inf entendre les miennes,the little real prince who asked me a lot of questions never seemed to hear mine,458.9090583776117,464.2,0.0,0.036760151386260986,0.3980139493942261,0.5652259588241577
(S (VN (CLS ce) (V sont)) (NP (DET des) (NC mots) (VPpart (VPP prononcés) (PP (P par) (NP (NC hasard)))) (Srel (NP (PROREL qui)) (MWADV (ADV peu) (P à) (ADV peu)) (VN (CLO m') (V ont)) (NP (PRO tout)) (VPinf (VN (VPP révélé)))))),ce sont des mots part prononcés par hasard rel qui peu à peu m ont tout inf révélé,These are words spoken by chance which little by little revealed everything to me.,465.19,469.75,0.0,0.1985960751771927,0.7065110802650452,0.09489282220602036
(S (ADV ainsi) (S (CS quand) (VN (CLS il) (V aperçut)) (MWADV (P pour) (DET la) (ADJ première) (N fois)) (NP (DET mon) (NC avion)))),ainsi  quand il aperçut pour la première fois mon avion,so  when he first saw my plane,471.03,473.68,0.0,0.10920818150043488,0.855217456817627,0.03557441756129265
(S (VN (CLS je) (ADV ne) (V dessinerai)) (ADV pas) (NP (DET mon) (NC avion))),je ne dessinerai pas mon avion,I will not draw my plane,474.38,476.11,0.0,0.026700612157583237,0.3163083791732788,0.6569910049438477
(S (VN (CLS c') (V est) (AdP (NP (DET un) (NC dessin)) (ADV beaucoup) (ADV trop)) (VPP compliqué)) (PP (P pour) (NP (PRO moi)))),c est d un dessin beaucoup trop compliqué pour moi,It's a drawing that's way too complicated for me.,476.5,478.58,0.0,0.01989193633198738,0.1993846744298935,0.7807234525680542
(S (VN (CLS il) (CLO me) (V demanda)) (S (CS qu') (VN (V est)) (NP (PRO ce) (Srel (NP (PROREL que)) (VN (CLS c') (V est)) (S (CS que) (NP (DET cette) (NC chose) (ADV là))))))),il me demanda  qu est ce rel que c est  que cette chose là,he asked me  what is this rel that it is  that this thing there,479.64,482.59,0.0,0.05842062085866928,0.849766194820404,0.09181315451860428
(S (VN (CLS ce) (ADV n') (V est)) (ADV pas) (NP (DET une) (NC chose))),ce n est pas une chose,it's not a thing,483.91,484.83,0.0,0.09335898607969284,0.5640833973884583,0.3425576686859131
(S (NP (PRO ça)) (VN (V vole))),ça vole,It flies,485.43,485.83,0.0,0.5707477331161499,0.37827378511428833,0.050978511571884155
(S (VN (CLS c') (V est)) (NP (DET un) (NC avion))),c est un avion,it's a plane,486.21,486.82,0.0,0.12576885521411896,0.7886964678764343,0.08553463965654373
(S (VN (CLS c') (V est)) (NP (DET mon) (NC avion))),c est mon avion,this is my plane,487.35,487.99,0.0,0.22667133808135986,0.7142999172210693,0.05902872234582901
(S (COORD (CC et) (Sint (VN (CLS j') (V étais)) (AP (ADJ fier) (VPinf (P de) (VN (CLO lui) (VINF apprendre)) (S (CS que) (VN (CLS je) (V volais)))))))),et int j étais fier inf de lui apprendre  que je volais,and int I was proud inf to teach him  that I was stealing,488.98,491.05,0.0,0.4083681106567383,0.5156353116035461,0.075996533036232
(S (ADV alors) (VN (CLS il) (CLR s') (V écria)) (S (CS comment) (VN (CLS tu) (V es) (VPP tombé)) (PP (P de) (NP (DET le) (NC ciel))))),alors il s écria  comment tu es tombé de le ciel,then he cried out how you fell from the sky,492.28,495.77,0.0,0.06423278152942657,0.601683497428894,0.3340837061405182
(S (NP (I oui)) (VN (V fis) (CLS je)) (AP (ADV modestement))),oui fis je modestement,"Yes, I said modestly",496.91,498.2,0.0,0.3452940881252289,0.6276829838752747,0.02702290564775467
(S (NP (DET ah) (PRO ça)) (VN (CLS c') (V est)) (AP (ADJ drôle))),ah ça c est drôle,ah that’s funny,499.43,500.63,0.0,0.8051859736442566,0.16741667687892914,0.027397319674491882
(S (COORD (CC et) (Sint (NP (DET le) (ADJ petit) (NC prince)) (VN (V eut)) (NP (DET un) (AP (ADV très) (ADJ joli)) (NC éclat)) (PP (P de) (NP (NC rire) (Srel (NP (PROREL qui)) (VN (CLO m') (V irrita)) (ADV beaucoup))))))),et int le petit prince eut un très joli éclat de rire rel qui m irrita beaucoup,and the little prince had a very nice burst of real laughter which irritated me a lot,501.21,505.42,0.0,0.04135825112462044,0.19498878717422485,0.7636529803276062
(S (VN (CLS je) (V désire)) (S (CS que) (VN (MWCL (DET l') (CL on)) (VS prenne)) (NP (DET mes) (NC malheurs)) (PP (P à) (NP (DET le) (NC sérieux))))),je désire  que l on prenne mes malheurs à le sérieux,I want people to take my misfortunes seriously,506.13,508.25,0.0,0.14899100363254547,0.5441638231277466,0.30684512853622437
(S (ADV puis) (VN (CLS il) (V ajouta)) (ADV alors) (S (NP (PRO toi) (ADV aussi)) (VN (CLS tu) (V viens)) (PP (P de) (NP (DET le) (NC ciel))))),puis il ajouta alors  toi aussi tu viens de le ciel,then he added then  you too come from heaven,509.46,512.82,0.0,0.47603839635849,0.5129410624504089,0.011020497418940067
(S (PP (P de) (NP (DETWH quelle) (NC planète))) (VN (V es) (CLS tu))),de quelle planète es tu,what planet are you from,513.43,514.45,0.0,0.055436812341213226,0.8274556398391724,0.11710753291845322
(S (Sint (VN (CLS j') (V entrevis) (ADV aussitôt)) (NP (DET une) (NC lueur) (PP (P dans) (NP (DET le) (NC mystère) (PP (P de) (NP (DET sa) (NC présence)))))) (COORD (CC et) (VN (CLS j') (V interrogeai)))) (NP (ADV brusquement)) (VN (CLS tu) (V viens)) (ADV donc) (PP (P d') (NP (DET une) (ADJ autre) (NC planète)))),j entrevis aussitôt une lueur dans le mystère de sa présence et j interrogeai brusquement tu viens donc d une autre planète,"int I immediately glimpsed a glimmer of light in the mystery of his presence and I suddenly questioned, so do you come from another planet?",515.86,523.88,0.0,0.09366242587566376,0.8812652826309204,0.0250723697245121
(S (COORD (CC mais) (VN (CLS il) (ADV ne) (CLO me) (V répondit)) (ADV pas))),mais il ne me répondit pas,but he didn't answer me,525.48,526.48,0.0,0.015328234061598778,0.37932008504867554,0.6053516268730164
(S (VN (CLS il) (V hochait)) (NP (DET la) (NC tête) (AP (ADJ doucement))) (VPpart (ADV tout) (P en) (VN (VPR regardant)) (NP (DET mon) (NC avion)))),il hochait la tête doucement part tout en regardant mon avion,he nodded gently while looking at my plane,527.17,530.12,0.0,0.60579514503479,0.38651812076568604,0.007686672266572714
(S (VN (CLS c') (V est)) (AP (ADJ vrai)) (S (CS que) (MWADV (ADV là) (ADV dessus)) (VN (CLS tu) (ADV ne) (V peux)) (MWADV (ADV pas) (V venir)) (PP (P de) (AdP (ADV bien) (ADV loin)))) (COORD (CC et) (VN (CLS il) (CLR s') (V enfonça)) (PP (P dans) (NP (DET une) (NC rêverie) (Srel (NP (PROREL qui)) (VN (V dura)) (ADV longtemps)))))),c est vrai  que là dessus tu ne peux pas venir de d bien loin et il s enfonça dans une rêverie rel qui dura longtemps,it's true  that on this you can't come from very far away and he sank into a real reverie which lasted a long time,531.48,538.53,0.0,0.10075651854276657,0.7649717330932617,0.13427183032035828
(S (COORD (CC puis) (Sint (NP (AP (ADJ sortant)) (DET mon) (NC mouton) (PP (P de) (NP (DET sa) (NC poche)))) (VN (CLS il) (CLR se) (V plongea)) (PP (P dans) (NP (DET la) (NC contemplation) (PP (P de) (NP (DET son) (NC trésor)))))))),puis int sortant mon mouton de sa poche il se plongea dans la contemplation de son trésor,then taking out my sheep from his pocket he immersed himself in the contemplation of his treasure,539.64,544.45,0.0,0.3593772351741791,0.6278871893882751,0.012735612690448761
(S (NP (PRO vous)) (Sint (VN (VIMP imaginez)) (S (CS combien) (VN (CLS j') (V avais) (VPP pu)) (VPinf (VN (VINF être) (VPP intrigué)) (PP (P par) (NP (DET cette) (ADJ demi) (NC confidence) (PP (P sur) (NP (DET les) (ADJ autres) (NC planètes)))))))) (VN (CLS je) (CLO m') (V efforçai)) (ADV donc) (VPinf (P d') (VN (CLO en) (VINF savoir)) (AP (ADV plus) (ADJ long)))),vous int imaginez  combien j avais pu inf être intrigué par cette demi confidence sur les autres planètes je m efforçai donc inf d en savoir plus long,"you can imagine how much I could have been intrigued by this half-confidence about the other planets, so I tried to find out more",545.94,555.34,0.0,0.5266573429107666,0.43195289373397827,0.041389696300029755
(S (PP (P d') (NP (PROREL où))) (VN (V viens) (CLS tu)) (NP (DET mon) (ADJ petit) (NC bonhomme))),où viens tu mon petit bonhomme,where do you come from my little guy,556.52,558.05,0.0,0.09406815469264984,0.805621862411499,0.10030999034643173
